Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,ANNUAL TOTAL,Year
ZOOX INC,AVT012,~9908,2.0,54,148,949,1287,1159,1655,1221,1551,947,1436,37,39,10483,2022
ZOOX INC,AVT012,~9454,3.0,0,0,0,57,1156,1817,1226,1495,1664,1291,1123,1047,10876,2022
ZOOX INC,AVT012,~9493,0.0,80,40,0,13,19,509,870,1545,694,1276,1291,1204,7541,2022
ZOOX INC,AVT012,~4366,0.0,0,0,0,0,0,0,0,0,0,0,389,766,1155,2022
ZOOX INC,AVT012,~5257,0.0,407,4,94,0,0,0,0,0,2,0,8,0,515,2022
ZOOX INC,AVT012,~4810,0.0,538,818,1188,1066,660,521,1139,990,0,0,1064,2030,10014,2022
ZOOX INC,AVT012,~5195,0.0,248,771,660,244,1046,317,19,72,1163,1070,702,2536,8848,2022
ZOOX INC,AVT012,~8456,2.0,0,76,302,854,37,299,0,14,125,825,2495,2443,7470,2022
ZOOX INC,AVT012,~6839,0.0,0,0,793,48,56,483,979,17,0,0,0,0,2376,2022
ZOOX INC,AVT012,~5349,0.0,0,0,0,0,296,0,916,420,0,0,0,0,1632,2022
ZOOX INC,AVT012,~5631,0.0,0,0,0,0,443,0,308,372,0,0,0,0,1123,2022
ZOOX INC,AVT012,~7014,0.0,0,0,0,0,235,0,0,204,0,0,0,0,439,2022
ZOOX INC,AVT012,~0268,0.0,0,0,0,7,238,524,0,0,571,0,0,0,1340,2022
ZOOX INC,AVT012,~6810,0.0,0,0,181,0,479,0,0,294,1998,0,0,0,2952,2022
ZOOX INC,AVT012,~8451,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~5200,1.0,513,1179,0,0,978,281,52,1617,911,0,0,0,5531,2022
ZOOX INC,AVT012,~6607,0.0,459,0,0,0,0,0,0,0,0,156,823,86,1524,2022
ZOOX INC,AVT012,~0384,0.0,655,28,30,0,176,442,542,977,1638,1133,3012,3731,12364,2022
ZOOX INC,AVT012,~0496,0.0,543,0,0,0,0,236,1870,1710,599,998,138,0,6094,2022
ZOOX INC,AVT012,~5424,0.0,456,766,165,0,366,154,1810,1839,1485,126,0,0,7167,2022
ZOOX INC,AVT012,~4880,0.0,0,0,0,0,112,1080,64,0,388,0,0,0,1644,2022
ZOOX INC,AVT012,~0658,0.0,0,0,0,0,131,832,60,0,634,0,0,0,1657,2022
ZOOX INC,AVT012,~9086,0.0,187,10,673,836,131,1914,0,16,29,0,0,319,4115,2022
ZOOX INC,AVT012,~7379,0.0,70,646,979,1533,581,968,66,653,22,119,211,0,5848,2022
ZOOX INC,AVT012,~7818,1.0,621,603,1703,1961,641,0,0,447,1598,631,0,0,8205,2022
ZOOX INC,AVT012,~3880,0.0,557,120,1058,0,0,150,627,1511,2337,1242,2074,1808,11484,2022
ZOOX INC,AVT012,~5225,0.0,495,2272,2242,1638,825,541,115,251,0,11,1071,1191,10652,2022
ZOOX INC,AVT012,~5632,1.0,573,1481,1870,239,525,362,110,819,385,0,15,491,6870,2022
ZOOX INC,AVT012,~6321,0.0,0,0,64,426,1236,1322,0,21,0,34,632,4619,8354,2022
ZOOX INC,AVT012,~5678,0.0,0,0,0,0,158,260,66,1252,640,0,0,538,2914,2022
ZOOX INC,AVT012,~3994,0.0,338,1667,1408,1640,339,239,124,1086,707,136,0,0,7684,2022
ZOOX INC,AVT012,~9501,0.0,0,166,638,1573,208,217,0,923,580,59,0,1125,5489,2022
ZOOX INC,AVT012,~9781,0.0,585,1147,708,0,0,532,1011,0,0,0,0,992,4975,2022
ZOOX INC,AVT012,~0245,1.0,241,1196,1330,1489,271,389,144,526,273,173,0,446,6478,2022
ZOOX INC,AVT012,~5502,0.0,531,462,1030,658,116,0,847,0,39,720,1026,0,5429,2022
ZOOX INC,AVT012,~0224,0.0,449,1486,676,512,0,438,964,0,0,0,0,3424,7949,2022
ZOOX INC,AVT012,~4961,0.0,494,608,405,575,353,491,623,401,0,47,860,817,5674,2022
ZOOX INC,AVT012,~6649,0.0,0,0,0,144,614,66,634,1035,689,1192,989,398,5761,2022
ZOOX INC,AVT012,~9729,0.0,140,293,598,0,0,0,0,0,0,0,14,21,1066,2022
ZOOX INC,AVT012,~8948,0.0,488,452,0,1271,1134,1202,0,290,648,1423,703,2314,9925,2022
ZOOX INC,AVT012,~5860,0.0,0,253,0,0,80,301,0,37,217,1451,2620,4396,9355,2022
ZOOX INC,AVT012,~6954,0.0,568,6,0,473,701,599,0,34,1267,1265,974,215,6102,2022
ZOOX INC,AVT012,~9210,1.0,69,173,614,1698,1448,965,661,847,747,701,820,0,8743,2022
ZOOX INC,AVT012,~7946,0.0,871,919,31,269,0,39,0,375,596,1779,1245,895,7019,2022
ZOOX INC,AVT012,~6427,0.0,0,0,0,305,319,652,547,1467,592,1399,949,1316,7546,2022
ZOOX INC,AVT012,~0471,0.0,820,729,274,221,300,855,560,109,672,269,900,909,6618,2022
ZOOX INC,AVT012,~7839,0.0,991,298,340,413,710,1170,1044,267,885,1717,904,3039,11778,2022
ZOOX INC,AVT012,~4395,0.0,0,0,0,390,629,972,974,851,2109,1468,1716,2140,11249,2022
ZOOX INC,AVT012,~6522,0.0,399,1166,970,1046,363,159,294,1027,737,613,1802,1191,9767,2022
ZOOX INC,AVT012,~0187,0.0,208,993,104,695,157,0,0,32,0,0,0,0,2189,2022
ZOOX INC,AVT012,~5840,0.0,237,732,864,1082,92,811,718,112,0,0,0,0,4648,2022
ZOOX INC,AVT012,~4622,0.0,23,63,421,248,147,0,188,0,155,97,0,0,1342,2022
ZOOX INC,AVT012,~9290,0.0,0,328,716,857,0,0,0,0,0,0,0,0,1901,2022
ZOOX INC,AVT012,~4330,0.0,0,723,584,7,571,624,0,0,0,0,0,0,2509,2022
ZOOX INC,AVT012,~3971,1.0,35,307,221,50,331,1382,1253,1666,2229,1735,0,0,9209,2022
ZOOX INC,AVT012,~5934,0.0,73,532,102,0,512,1103,890,67,0,0,0,0,3279,2022
ZOOX INC,AVT012,~7602,1.0,0,108,0,470,1020,42,0,68,0,0,1584,1264,4556,2022
ZOOX INC,AVT012,~9609,1.0,100,478,0,0,0,148,0,0,0,0,4,0,730,2022
ZOOX INC,AVT012,~4358,0.0,0,0,35,660,"1,067","1,075","1,793","1,533","1,710","1,887","1,441",0,11201,2022
ZOOX INC,AVT012,~5163,0.0,0,0,39,609,570,0,0,0,0,0,0,0,1218,2022
ZOOX INC,AVT012,~3800,1.0,0,28,5,350,163,0,0,0,0,0,0,0,546,2022
ZOOX INC,AVT012,~4801,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~4515,0.0,0,250,852,700,477,464,0,0,0,0,0,0,2743,2022
ZOOX INC,AVT012,~7587,0.0,0,635,281,420,46,0,0,0,0,0,0,0,1382,2022
ZOOX INC,AVT012,~1720,0.0,0,0,4,0,0,0,0,0,0,0,0,0,4,2022
ZOOX INC,AVT012,~4963,1.0,0,0,639,"1,080",680,0,0,0,0,0,0,0,2399,2022
ZOOX INC,AVT012,~9386,0.0,0,0,455,791,859,0,0,0,0,0,0,0,2105,2022
ZOOX INC,AVT012,~9345,0.0,0,0,65,524,781,0,0,0,0,0,0,0,1370,2022
ZOOX INC,AVT012,~8790,0.0,0,0,191,597,0,62,38,3,34,86,763,316,2090,2022
ZOOX INC,AVT012,~8132,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~3905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~9851,0.0,0,0,0,267,0,0,0,0,0,0,0,0,267,2022
ZOOX INC,AVT012,~9205,1.0,0,0,0,"1,026",99,400,304,0,0,0,0,0,1829,2022
ZOOX INC,AVT012,~8641,0.0,0,0,0,668,1,0,0,0,5,0,0,0,674,2022
ZOOX INC,AVT012,~5299,0.0,0,0,0,214,0,0,0,0,0,0,0,0,214,2022
ZOOX INC,AVT012,~5023,0.0,0,0,0,108,0,0,0,0,0,0,0,0,108,2022
ZOOX INC,AVT012,~5522,0.0,0,0,0,80,0,0,0,0,0,0,556,350,986,2022
ZOOX INC,AVT012,~6137,0.0,0,0,0,0,237,354,0,0,0,0,0,0,591,2022
ZOOX INC,AVT012,~5267,0.0,0,0,0,0,427,348,"1,645",0,219,"1,455",0,0,4094,2022
ZOOX INC,AVT012,~8510,0.0,0,0,0,0,0,415,174,732,603,64,0,0,1988,2022
ZOOX INC,AVT012,~7413,0.0,0,0,0,0,382,368,"1,129",0,20,"1,634","2,076",926,6535,2022
ZOOX INC,AVT012,~6584,1.0,0,0,0,0,63,786,"1,398","1,542","1,710","1,303",0,0,6802,2022
ZOOX INC,AVT012,~0376,0.0,0,0,0,0,207,201,0,576,"1,535","1,043","1,843",430,5835,2022
ZOOX INC,AVT012,~8805,0.0,0,0,0,0,6,347,"1,453","1,818","2,100",360,"1,712","1,912",9708,2022
ZOOX INC,AVT012,~8953,0.0,0,0,0,0,0,33,0,30,0,40,245,709,1057,2022
ZOOX INC,AVT012,~7543,0.0,0,0,0,0,0,271,208,458,810,741,"1,019","1,257",4764,2022
ZOOX INC,AVT012,~6168,0.0,0,0,0,0,0,237,763,655,"1,512","1,506","1,486","1,451",7610,2022
ZOOX INC,AVT012,~0184,0.0,0,0,0,0,0,0,782,704,0,0,0,0,1486,2022
ZOOX INC,AVT012,~1078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~3786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~9142,1.0,0,0,0,0,0,37,428,469,"1,502","1,272","1,799","1,775",7282,2022
ZOOX INC,AVT012,~0453,0.0,0,0,0,0,0,0,154,412,851,92,100,77,1686,2022
ZOOX INC,AVT012,~7665,0.0,0,0,0,0,0,0,276,465,384,0,0,488,1613,2022
ZOOX INC,AVT012,~7527,0.0,0,0,0,0,0,0,315,360,220,148,796,"1,636",3475,2022
ZOOX INC,AVT012,~6110,0.0,0,0,0,0,0,0,0,209,929,"1,694","1,745","1,740",6317,2022
ZOOX INC,AVT012,~8312,0.0,0,0,0,0,0,0,0,377,"1,787","1,112","1,622","1,874",6772,2022
ZOOX INC,AVT012,~6826,0.0,0,0,0,0,0,0,747,277,508,835,0,0,2367,2022
ZOOX INC,AVT012,~9437,0.0,0,0,0,0,0,0,0,"1,417",630,"1,131","1,421","1,664",6263,2022
ZOOX INC,AVT012,~5504,0.0,0,0,0,0,0,0,0,606,692,931,999,"1,630",4858,2022
ZOOX INC,AVT012,~8545,0.0,0,0,0,0,0,0,0,170,537,"1,735","1,299","2,334",6075,2022
ZOOX INC,AVT012,~4960,0.0,0,0,0,0,0,0,0,38,925,"1,735","1,298","2,118",6114,2022
ZOOX INC,AVT012,~5743,0.0,0,0,0,0,0,0,0,0,"2,073","2,274","1,693","1,069",7109,2022
ZOOX INC,AVT012,~4386,0.0,0,0,0,0,0,0,0,0,801,"1,141","1,655","1,854",5451,2022
ZOOX INC,AVT012,~6116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~1135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~3847,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~2171,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~0098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~9725,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~8791,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~1535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~4153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~6969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~3181,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~6652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~3957,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~2615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~0588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~2438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~5903,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~1708,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~0103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~8372,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~6309,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~1277,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~7236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~2698,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~9130,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~7215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~6229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~5071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
ZOOX INC,AVT012,~8508,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
aiMotive Inc.,AVT036,4T1B21HK3KU514477,443.0,462.13,594.68,804.19,715.05,"1,049.54",999.96,566.14,"1,391.79","1,769.98",455.30,394.72,424.26,"9,627.74",2023
aiMotive Inc.,AVT036,4T1B21HK6KU514747,265.0,336.11,0.00,105.62,989.74,855.96,"1,038.24",645.45,47.67,0.00,77.26,588.64,563.98,"5,248.67",2023
Apollo,AVT015,3LN6L5LU2HR615153,1.0,135.6,197.3,272.1,409.2,356.4,570.9,652.9,425.1,472.1,107.3,461.1,293.6,4353.6,2023
Apollo,AVT015,2C4RC1N77LR190366,1.0,106.6,159,132.5,291.5,105.6,250.2,636.2,23.1,945.6,676.2,483.7,6.6,3816.8,2023
Apollo,AVT015,2C4RC1N71LR252232,0.0,0,0,0,0,0,231,483.6,407,897.8,588.3,334.3,0,2942,2023
Apollo,AVT015,3LN6L2LU4GR629715,1.0,313.7,372.9,464.5,448.8,468.6,26.4,0,94.5,655.5,830.1,381.3,143,4199.3,2023
Apollo,AVT015,3LN6L2LU5GR607996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
Apollo,AVT015,3LN6L5LU1HR627987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
APPLE INC.,AVT030,2T2BGMCA0GC007400,78.0,1135.5,1299.7,1114.6,381.4,0.0,0.4,1.5,1.3,1.4,1.4,1.9,0.7,3939.8,2023
APPLE INC.,AVT030,2T2BGMCA0GC007946,43.0,0.00,0.00,0.00,0.00,1044.7,0.00,0.1,1491.7,2646.0,1334.3,3092.4,2252.4,11861.6,2023
APPLE INC.,AVT030,2T2BGMCA0HC014753,86.0,544.5,855.2,872.4,1321.9,0.00,0.1,842.6,2346.6,2881.2,0.00,0.00,0.00,9664.5,2023
APPLE INC.,AVT030,2T2BGMCA0HC015899,6.0,0.00,0.00,0.00,220.9,739.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.7,2023
APPLE INC.,AVT030,2T2BGMCA0HC016082,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1832.7,0.00,0.00,1832.7,2023
APPLE INC.,AVT030,2T2BGMCA0HC019225,217.0,1368.6,1132.5,0.00,0.00,0.00,696.0,921.9,2657.8,1235.5,0.1,779.4,1644.8,10436.6,2023
APPLE INC.,AVT030,2T2BGMCA0HC019709,31.0,0.00,0.00,0.00,252.8,911.6,1840.6,1023.8,2199.4,348.1,0.00,0.00,0.00,6576.3,2023
APPLE INC.,AVT030,2T2BGMCA0HC019919,74.0,0.00,0.00,0.00,0.00,343.3,2156.8,738.3,889.7,2387.7,0.1,3608.1,2436.8,12560.8,2023
APPLE INC.,AVT030,2T2BGMCA0HC019967,18.0,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.00,2841.0,365.5,0.00,0.00,3206.8,2023
APPLE INC.,AVT030,2T2BGMCA0HC020083,56.0,0.00,0.00,0.00,0.00,664.6,0.1,0.00,2628.6,3276.4,2503.9,2898.2,448.5,12420.3,2023
APPLE INC.,AVT030,2T2BGMCA1GC008135,25.0,0.00,0.00,0.00,505.1,0.00,1720.1,0.1,0.00,0.00,0.00,129.9,1277.2,3632.4,2023
APPLE INC.,AVT030,2T2BGMCA1HC014096,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,825.5,0.00,0.00,0.00,825.5,2023
APPLE INC.,AVT030,2T2BGMCA1HC016933,0.0,0.00,0.00,0.00,0.00,284.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.5,2023
APPLE INC.,AVT030,2T2BGMCA2GC003882,122.0,992.3,3.9,599.6,1030.6,0.00,0.00,774.8,2135.7,3691.4,2480.3,1499.0,0.00,13207.6,2023
APPLE INC.,AVT030,2T2BGMCA2GC007754,86.0,0.00,0.00,0.00,214.1,1771.2,717.2,1383.2,3084.0,3603.6,164.0,0.00,0.00,10937.3,2023
APPLE INC.,AVT030,2T2BGMCA2HC012521,77.0,349.2,335.4,1066.1,1465.0,0.00,0.00,0.1,2291.8,3687.3,991.1,1654.4,1337.5,13177.9,2023
APPLE INC.,AVT030,2T2BGMCA2HC019338,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1463.5,2082.4,2446.5,5992.4,2023
APPLE INC.,AVT030,2T2BGMCA2HC019890,89.0,1136.2,1635.7,914.5,0.00,0.00,0.1,348.7,0.1,482.8,2605.9,0.1,0.00,7124.1,2023
APPLE INC.,AVT030,2T2BGMCA2HC019968,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3099.4,2092.4,2573.0,7764.9,2023
APPLE INC.,AVT030,2T2BGMCA2HC020151,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,249.9,193.9,0.00,443.9,2023
APPLE INC.,AVT030,2T2BGMCA3GC007861,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,4090.5,3048.9,2008.7,2485.1,11633.3,2023
APPLE INC.,AVT030,2T2BGMCA3GC007911,119.0,0.1,716.0,1039.2,0.0,1560.1,577.6,1051.8,3940.5,3944.1,2190.9,2390.9,1839.1,19250.3,2023
APPLE INC.,AVT030,2T2BGMCA3HC014584,68.0,0.00,0.00,0.00,52.6,1155.6,1458.8,1717.2,2033.6,3423.7,2876.1,2126.0,2122.1,16965.7,2023
APPLE INC.,AVT030,2T2BGMCA3HC020062,22.0,0.00,0.00,0.00,0.0,1413.8,1634.7,0.00,0.00,0.00,0.00,0.00,0.00,3048.5,2023
APPLE INC.,AVT030,2T2BGMCA4HC016845,36.0,0.00,0.00,0.00,74.3,0.00,0.00,0.00,0.00,878.3,3108.5,2947.4,2536.3,9544.8,2023
APPLE INC.,AVT030,2T2BGMCA4HC016912,64.0,0.00,0.00,0.00,189.6,2591.2,1495.0,1126.3,1403.2,3460.3,2703.8,1199.3,1142.0,15310.7,2023
APPLE INC.,AVT030,2T2BGMCA4HC019826,62.0,345.3,0.00,0.00,0.00,0.00,0.00,584.9,2234.5,3809.7,2070.0,2482.3,2370.9,13897.6,2023
APPLE INC.,AVT030,2T2BGMCA4HC020118,105.0,1361.2,1258.4,1094.8,1462.2,0.00,0.00,0.00,106.1,3243.8,2945.3,1953.1,0.00,13424.9,2023
APPLE INC.,AVT030,2T2BGMCA5HC014389,140.0,170.1,856.0,1304.5,721.0,836.5,712.0,1628.5,3310.4,3637.2,2367.3,3177.3,2822.2,21543.0,2023
APPLE INC.,AVT030,2T2BGMCA5HC019219,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,0.00,0.1,2023
APPLE INC.,AVT030,2T2BGMCA5HC019432,125.0,1028.4,1168.5,1469.1,1383.3,32.6,0.00,0.00,0.1,4022.7,3048.9,3167.9,1565.4,16886.9,2023
APPLE INC.,AVT030,2T2BGMCA5HC019818,124.0,755.7,1743.4,1320.0,737.4,0.0,9.1,358.2,2619.9,886.4,0.1,1212.4,2374.7,12017.3,2023
APPLE INC.,AVT030,2T2BGMCA6GC007983,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,888.7,1690.3,2672.6,2520.8,7772.4,2023
APPLE INC.,AVT030,2T2BGMCA6HC016667,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,943.9,1319.8,2263.7,2023
APPLE INC.,AVT030,2T2BGMCA6HC019228,35.0,0.00,0.00,0.00,0.00,411.1,2373.0,479.7,0.00,0.00,0.00,0.00,0.00,3263.8,2023
APPLE INC.,AVT030,2T2BGMCA7GC003781,73.0,0.00,0.00,0.00,0.00,0.00,0.1,1400.3,2345.0,3439.0,0.00,0.00,0.00,7184.4,2023
APPLE INC.,AVT030,2T2BGMCA7GC007068,69.0,0.8,1.0,0.9,0.7,0.00,0.0,961.9,2358.8,3196.3,2883.8,2442.7,1916.6,13763.5,2023
APPLE INC.,AVT030,2T2BGMCA7HC014877,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,601.2,65.4,0.00,666.6,2023
APPLE INC.,AVT030,2T2BGMCA7HC017262,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.6,0.00,0.00,0.00,0.00,5.6,2023
APPLE INC.,AVT030,2T2BGMCA8GC003823,158.0,1196.5,1330.6,1339.3,1483.0,0.00,0.00,722.6,73.2,1753.5,3296.3,1413.2,2567.1,15175.3,2023
APPLE INC.,AVT030,2T2BGMCA8GC003871,61.0,0.00,0.00,0.00,0.1,0.00,852.1,1649.7,2856.0,3667.0,3080.7,676.5,0.00,12782.1,2023
APPLE INC.,AVT030,2T2BGMCA8GC007371,76.0,1483.0,1231.0,0.0,63.2,196.6,0.00,0.00,0.00,0.00,0.00,281.2,1860.4,5115.4,2023
APPLE INC.,AVT030,2T2BGMCA8GC008424,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.1,2023
APPLE INC.,AVT030,2T2BGMCA8GC008505,48.0,720.4,755.3,245.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1721.4,2023
APPLE INC.,AVT030,2T2BGMCA8HC016136,77.0,0.00,0.00,0.00,0.00,440.9,562.5,1541.8,1320.3,3477.7,3085.5,1127.9,1522.2,13078.8,2023
APPLE INC.,AVT030,2T2BGMCA8HC017772,7.0,0.1,584.7,0.00,0.00,0.1,0.00,0.2,0.1,0.1,0.00,0.00,0.00,585.3,2023
APPLE INC.,AVT030,2T2BGMCA8HC019540,57.0,0.00,197.1,1084.1,950.7,0.00,0.00,0.00,0.00,2037.9,3013.4,2534.4,2300.3,12117.9,2023
APPLE INC.,AVT030,2T2BGMCA8HC019876,45.0,0.00,0.00,0.00,0.00,54.8,1703.2,1989.9,337.3,0.00,0.00,0.00,0.00,4085.2,2023
APPLE INC.,AVT030,2T2BGMCA8HC020137,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,489.2,3096.5,1519.8,939.2,6044.8,2023
APPLE INC.,AVT030,2T2BGMCA9GC007394,29.0,0.00,0.00,0.00,0.00,813.1,0.00,0.00,0.00,122,737.5,179.2,1137.7,2989.5,2023
APPLE INC.,AVT030,2T2BGMCA9HC019126,185.0,1004.8,1214.6,2040.7,1431.8,0.00,0.00,0.1,3363.6,3114.1,2621.6,2670.5,332.7,17794.5,2023
APPLE INC.,AVT030,2T2BGMCA9HC019532,128.0,618.8,1214.5,1232.9,1244.1,41.5,0.00,162.8,1062.3,2420.2,2105.8,3739.4,2509.2,16351.5,2023
APPLE INC.,AVT030,2T2BGMCAXGC006416,56.0,997.2,361.9,1343.4,671.9,0.00,838.3,0.1,0.00,0.00,0.00,0.00,0.00,4212.8,2023
APPLE INC.,AVT030,2T2BGMCAXHC018051,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1684.6,530.8,1226,3441.4,2023
APPLE INC.,AVT030,2T2BGMCAXHC018082,9.0,0.00,0.00,0.00,0.00,858.8,556.6,0.00,0.00,0.00,0.00,0.00,0.00,1415.4,2023
APPLE INC.,AVT030,2T2BGMCAXHC019927,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.9,3164.4,2343.4,5763.7,2023
APPLE INC.,AVT030,2T2BGMCAXHC020026,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1357.90,1981.10,1436.10,4775.10,2023
APPLE INC.,AVT030,2T2BGMCA2GC007334,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA9GC008464,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA4GC005228,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA2GC008418,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA7GC008382,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA5GC006145,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCAXHC014310,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA9HC019305,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA5HC019737,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
APPLE INC.,AVT030,2T2BGMCA8HC019411,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023
"AURORA OPERATIONS, INC.",AVT037,5TDYRKEC7MS056267,47.0,0.00,0.07,0.00,28.04,27.02,51.72,154.39,140.28,91.23,81.21,0.00,126.3,700.26,2023
AutoX,AVT021,2C4RC1N77LR196426,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,2023
AutoX,AVT021,2C4RC1N79LR196427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
AutoX,AVT021,2C4RC1N72LR287877,0.0,0,0,0,0,0,0,0,0,1,3,6,12,22,2023
AutoX,AVT021,2C4RC1N72LR289824,0.0,0,3,5,3,0,0,1,2,2,2,11,13,42,2023
